datetime,DOY,NME_Gapfilled_nmol_m2_s,NEE_Gapfilled_umol_m2_s,NME_est,NME_est_CI,NEE_est,NEE_est_CI,ER_est,ER_est_CI,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,VPD,Tdew,wind_speed,max_wind_speed,wind_dir,u*,TKE,L,(z-d)/L,Hz,AirTC_Avg,AirTC_Max,AirTC_Min,AirTC_Std,RH_Max,RH_Min,RH_Samp,Rain_mm_Tot,NR_Wm2_Avg,NR_Wm2_Max,NR_Wm2_Min,NR_Wm2_Std,PPFD_Avg,PPFD_Max,PPFD_Min,PPFD_Std,Temp_2_5_1,Temp_15_1,Temp_5_1,Temp_2_5_2,Temp_15_2,Temp_5_2,Temp_2_5_3,Temp_15_3,Temp_5_3,VWC_1,Period_1,Probe_1,Active_Layer_1,Table_1,Temp_2,VWC_2,Period_2,Active_Layer_2,Table_2,Zo,PBLH,Minute,Day,Wind_Speed_AWS,Wind_Dir_AWS,Zm,Daytime,Sun_Angle,Z_L,canopy_height,d,Collapse,Polygon,Rim,FarField
2017-07-24 14:00:00-06:00,205,31.37752743,-0.459147506,31.377523,5.472545,-0.270737,0.35189122,1.494348,0.60824525,0.116365271,0,22.33894411,0,8.880131263,0,-0.459147506,0,0.199701805,0,,,0,286.9886338,4.716517309,8.338914721,257.1309039,0.310602868,0.675814931,-117.0495625,0.032721182,10,14.47,14.66,14.34,0.071,96.9,94.5,95.6,0.2,82,154.3,1.35,39.12,124.8,337.6,-0.428,102.7,8.21,2.754,6.98,10.09,3.117,11.07,15.41,15.16,14.91,0.19589683,24.37,26,0.329952786,-0.117,2.962,0.11591875,21.25,0.321285444,-0.219,0.021842565,152.159434,840,205,2.781993669,237.5888917,2.773892716,1,39.3158773,-0.023698446,0.145617097,0.096107284,0.076420648,0.754754559,0.061176364,0.10764843
2017-07-24 14:30:00-06:00,205,25.06044512,-0.290086663,25.060446,5.7983937,-0.2900867,0.30799976,1.6044772,0.6620325,0.152964267,0,4.447839166,1,4.046706336,0,,1,0.090978356,0,,,0,286.8174372,5.220051643,9.548115232,266.6177345,0.355860379,0.865858772,-884.2639678,0.004331286,10,14.2,14.34,14.04,0.092,97.5,94.8,97.5,0.8,13.93,36.79,-4.388,7.603,153,207.2,120.5,23.03,9.1,3.163,7.48,10.41,3.563,11.65,14.26,14.32,14.13,0.196314258,24.385,26,0.330004721,-0.1155,3.155,0.116270658,21.265,0.321346881,-0.2155,0.021845772,160.2606557,870,205,2.878661434,239.6206764,2.773878605,1,39.3158773,-0.003136935,0.145638477,0.096121395,0.06309165,0.735251345,0.099291293,0.102365713
2017-07-24 15:00:00-06:00,205,22.00694056,-0.227851788,22.006939,6.2823462,-0.22785181,0.27839407,1.7106763,0.667518,0.132036829,0,,2,,2,,2,-0.086629253,2,,,0,286.5657902,5.449599149,9.318753248,269.7089062,0.330267582,1.028486448,-1630.657164,0.002348746,10,13.81,14.06,13.44,0.184,97.6,96.4,97.3,2,18.36,45.57,-8.78,12.74,166.8,213.7,99.4,33.19,9.92,3.395,7.92,10.54,3.772,11.99,14.15,14.18,14.02,0.196732,24.4,26,0.330056657,-0.114,3.348,0.11662288,21.28,0.321408318,-0.212,0.021848979,168.3618774,900,205,2.975329199,241.652461,2.773864494,1,40.31814045,-0.001701072,0.145659858,0.096135506,0.06309165,0.735251345,0.099291293,0.102365713
2017-07-24 15:30:00-06:00,205,20.19757379,-0.285565781,20.197577,4.9882913,-0.068085566,0.29367757,1.8077734,0.69364685,0.179600571,0,8.39642309,0,6.91487094,0,-0.285565781,0,0.155324099,0,,,0,286.16323,5.62803604,11.20625441,280.6538819,0.384840893,1.866474375,-592.5652687,0.006463423,10,13.39,13.63,13.08,0.18,98.2,95.4,96.5,1.2,16.95,45.57,-8.44,10.83,156.6,198.4,75.33,30.74,10.48,3.501,8.26,10.63,3.929,12.35,13.81,13.85,13.67,0.19924507,24.49,26,0.330108593,-0.111,3.4455,0.120755417,21.455,0.321469754,-0.205,0.021852186,176.4630992,930,205,2.90419777,235.4493515,2.773850383,1,40.31814045,-0.004681088,0.145681239,0.096149617,0.048359136,0.660793115,0.179211643,0.111636107
2017-07-24 16:00:00-06:00,205,21.81985251,-0.015293973,21.819853,4.5567665,-0.783548,0.2982518,1.8075322,0.7073084,0.235611076,0,13.83089446,0,7.356236787,0,-0.015293973,1,0.165183032,0,,,0,285.4581,6.008551121,10.28107299,294.9795943,0.440403691,1.18193424,-539.1535154,0.007103728,10,12.95,13.1,12.86,0.065,96.9,93.6,94.1,0.3,46.79,121.2,2.025,30.31,296.3,466.6,194.1,88.1,10.59,3.515,8.3,10.65,4.071,12.44,13.74,13.84,13.5,0.20176948,24.58,26,0.330160529,-0.108,3.543,0.12493083,21.63,0.321531191,-0.198,0.021855393,184.5643209,960,205,2.83306634,229.2462419,2.773836271,1,39.63466648,-0.005144799,0.145702619,0.096163729,0.043740114,0.634169332,0.212101973,0.109988581
2017-07-24 16:30:00-06:00,205,30.47457212,-1.086478337,30.474573,4.4265294,-2.1138666,0.49906,1.688182,0.699438,0.215884377,0,40.7743388,0,27.78895266,0,-1.086478337,0,0.624336341,0,,,13.59672582,285.6772019,5.088245541,8.951297672,295.2027628,0.421936611,0.984900874,-160.8713269,0.023807847,10,13.43,13.8,13.09,0.166,95.4,90.1,92.9,0,165.5,259.6,97.6,37.22,611.5,871,466.6,102.3,10.09,3.157,7.87,10.39,3.822,12.2,14.84,14.97,14.48,0.203599718,24.645,26,0.330212465,-0.1075,3.4825,0.124331717,21.605,0.321592628,-0.198,0.0218586,192.6655426,990,205,2.761934911,223.0431324,2.77382216,1,39.63466648,-0.017242489,0.145724,0.09617784,0.043905545,0.632541131,0.214783736,0.108769588
2017-07-24 17:00:00-06:00,205,31.78444144,-1.754830218,31.784445,5.700258,-2.8339736,0.5662225,1.5816767,0.83305067,0.218849245,0,,0,,0,-1.754830218,0,0.918622591,0,,,54.86599492,285.4998007,6.033452513,9.565742997,293.2543424,0.42493764,1.051082147,-96.61910192,0.039640195,10,13.77,14.03,13.5,0.19,93.8,86.3,87.2,0,289.3,518.2,121.5,104.8,876,1514,583.1,233.2,9.68,2.59,7.28,10.15,3.379,12.24,14.99,15.58,14.97,0.20543587,24.71,26,0.3302644,-0.107,3.422,0.12373348,21.58,0.321654064,-0.198,0.021861807,200.7667643,1020,205,2.690803481,216.8400229,2.773808049,1,37.35734404,-0.028708692,0.14574538,0.096191951,0.045949568,0.639994921,0.206412497,0.107643014
2017-07-24 17:30:00-06:00,205,26.24757341,-1.734238361,26.24757,5.0620027,-2.0294652,0.35524866,1.6478901,0.9212516,0.2126183,0,,0,,0,-1.734238361,0,0.535956918,0,,,61.06255505,285.296059,6.114169493,10.26853447,293.9386897,0.418704964,1.157893151,-176.911141,0.021649287,10,13.68,13.96,13.43,0.166,90.7,85.1,89.4,0,141.7,216.4,64.47,45.04,445.5,638.4,354.3,76.98,10.03,2.846,7.49,10.69,3.774,13.08,14.28,14.43,14.07,0.20600203,24.73,26,0.330316336,-0.107,3.487,0.121944017,21.505,0.321715501,-0.1995,0.021865014,208.867986,1050,205,2.619672052,210.6369133,2.773793938,1,37.35734404,-0.015679024,0.145766761,0.096206062,0.044563585,0.639815385,0.20676244,0.108858591
2017-07-24 18:00:00-06:00,205,20.13244546,-1.069164396,20.132446,5.4144125,-1.0937257,0.327702,1.7620037,0.8517665,0.158915578,0,,0,,0,-1.069164396,0,0.249567589,0,,,36.10525393,285.3358142,5.461903436,9.308551921,288.0679343,0.361782093,0.958741882,-210.2868506,0.018213217,10,13.38,13.5,13.28,0.058,92.2,88.6,90.1,0,45.26,111.4,-1.688,30.5,285.2,406.1,186.8,70.13,10.48,3.511,8.1,11.27,4.374,13.46,14.06,14.03,13.78,0.20656875,24.75,26,0.330368272,-0.107,3.552,0.12016243,21.43,0.321776938,-0.201,0.021868221,216.9692078,1080,205,2.548540622,204.4338038,2.773779827,1,33.7676792,-0.013190458,0.145788142,0.096220173,0.050656876,0.654063863,0.186800796,0.108478465
2017-07-24 18:30:00-06:00,205,29.97000478,-1.891417983,29.970007,6.0130696,-2.7319574,0.42347822,1.4704603,0.9168846,0.246781844,0,,0,38.48028664,0,-1.891417983,0,0.866159071,0,,0,235.8094133,285.4278727,6.581444975,11.21405144,286.5776539,0.452304723,1.344870461,-131.331506,0.029162842,10,14.19,14.75,13.41,0.427,91.1,81.7,82.6,0,263.6,547.5,91.5,95.8,694.7,1352,29.44,235,10.03,3.097,7.71,10.7,3.952,12.83,15.31,15.81,15.6,0.20685232,24.76,26,0.330420208,-0.107,3.5845,0.119333718,21.395,0.321838374,-0.202,0.021871428,231.7667465,1110,205,2.923408432,195.0251476,2.773765715,1,33.7676792,-0.021120337,0.145809522,0.096234285,0.051180334,0.660418924,0.18059131,0.107809432
2017-07-24 19:00:00-06:00,205,29.01303393,-2.27795496,29.013031,5.215997,-2.6733863,0.29565033,1.4324002,0.923859,0.21344221,0,46.34408848,0,45.95579715,0,-2.27795496,0,1.033873776,0,,,206.6170279,285.1032763,6.184781444,11.4394629,283.4755381,0.420213207,1.719986675,-139.9453438,0.027367827,10,14.87,15.09,14.68,0.111,84.5,76.62,80.6,0,160.5,504.3,73.92,59.11,508.7,971,392.2,113.1,9.77,2.627,7.25,10.15,3.504,12.52,14.77,14.89,14.69,0.20713603,24.77,26,0.330472144,-0.107,3.617,0.11850672,21.36,0.321899811,-0.203,0.021874635,246.5642853,1140,205,3.298276241,185.6164914,2.773751604,1,29.24131053,-0.019820249,0.145830903,0.096248396,0.052816309,0.66905761,0.17001739,0.108108691
2017-07-24 19:30:00-06:00,205,27.00837898,-2.217620589,27.008375,6.084336,-2.5039048,0.29483017,1.4519477,0.9959236,0.243565711,0,44.98876655,0,,0,-2.217620589,0,0.644153407,0,,0,306.1839501,285.3469821,6.909418221,13.37373771,277.4924712,0.449736865,1.70434617,-176.7713089,0.021666412,10,14.84,15.02,14.6,0.095,84.2,78.18,82.7,0.1,174.2,341.3,72.24,46.32,455.6,850,198.4,104.5,10.14,3.085,7.65,10.36,3.829,12.79,16.04,14.71,14.78,0.20741988,24.78,26,0.330524079,-0.1075,3.6725,0.11803492,21.34,0.321961248,-0.2045,0.021877842,261.361824,1170,205,3.673144051,176.2078352,2.773737493,1,29.24131053,-0.015691107,0.145852283,0.096262507,0.057269043,0.685026334,0.149893926,0.107810697
2017-07-24 20:00:00-06:00,205,26.57601293,-1.676998275,26.576008,7.1624594,-2.0865643,0.4620515,1.5918832,1.0139654,0.407608021,0,53.88172717,0,,0,-1.676998275,0,0.941043038,0,,0,314.9573403,284.3273207,8.670741162,15.2671749,289.4936662,0.580838215,2.711610062,-317.9593196,0.012045566,10,14.12,14.8,13.23,0.516,83.7,77.03,80.9,0,146.8,311.6,68.86,49.39,394.4,688,215.9,102.9,10.61,3.297,7.83,10.13,4.037,12.86,14.87,13.8,14.18,0.20770387,24.79,26,0.330576015,-0.108,3.728,0.11756368,21.32,0.322022684,-0.206,0.02188105,276.1593628,1200,205,4.04801186,166.7991789,2.773723382,1,24.16508619,-0.008723517,0.145873664,0.096276618,0.046398129,0.657806082,0.185304104,0.110491685
2017-07-24 20:30:00-06:00,205,18.15468305,-0.43714436,18.154682,5.632703,-0.29909322,0.342803,1.6746974,0.8085441,0.290730211,0,16.39907109,0,11.49556372,0,-0.43714436,0,0.258050492,0,,,128.7601047,283.4542131,7.186305584,12.18357995,293.5291862,0.488094554,1.658880421,-620.0338363,0.006177082,10,12.74,13.24,12.2,0.316,85.7,79.94,83,0,37.39,68.52,3.376,19.89,164.6,215.9,128.5,26.52,10.9,3.993,8.43,10.58,4.779,13.19,13.19,12.75,12.9,0.207845918,24.795,26,0.330627951,-0.108,3.742,0.117210618,21.305,0.322084121,-0.2065,0.021884257,290.9569016,1230,205,4.42287967,157.3905227,2.773709271,1,24.16508619,-0.00447348,0.145895044,0.096290729,0.044767061,0.641098862,0.203829134,0.110304942
2017-07-24 21:00:00-06:00,205,12.98343722,0.342692572,12.983438,5.978263,0.5523923,0.36212924,1.7538848,0.7117876,0.299863376,0,-4.009615389,1,9.925260772,0,0.342692572,0,0.222572723,0,,,65.31330928,283.0802238,7.135075569,12.91270266,297.3463897,0.494592143,1.665910098,2639.479737,-0.001451044,10,11.66,12.2,11.19,0.299,90.8,80.6,90.1,0.2,-53.13,9.79,-92.8,18.67,92.6,134.3,70.24,14.79,10.72,4.366,8.66,10.74,5.192,13,11.97,12.09,11.87,0.207988,24.8,26,0.330679887,-0.108,3.756,0.11685787,21.29,0.322145558,-0.207,0.021887464,305.7544403,1260,205,4.797747479,147.9818665,2.77369516,1,18.89759151,0.001050849,0.145916425,0.09630484,0.038778388,0.643454759,0.205767751,0.111999102
2017-07-24 21:30:00-06:00,205,14.93183645,0.170735514,14.931836,4.684599,0.6009111,0.2604372,1.7277542,0.608635,0.171151411,0,-7.883625954,0,,2,0.170735514,1,0.024640363,2,,,1.525044993,283.22578,5.201713412,10.04607894,292.886429,0.37316111,1.092089029,576.7849761,-0.006640256,10,11.02,11.19,10.87,0.063,92.9,89.4,91.5,0.5,-29.47,-5.065,-53.01,10.04,76.82,84.8,52.77,7.245,10.22,4.332,8.47,10.41,5.123,12.34,11.55,11.65,11.42,0.207561858,24.785,26,0.330731822,-0.107,3.724,0.11662288,21.28,0.322206994,-0.207,0.021890671,320.5519791,1290,205,4.821789584,150.0876095,2.773681048,1,18.89759151,0.004808865,0.145937806,0.096318952,0.044862885,0.645011001,0.198547686,0.111578427
2017-07-24 22:00:00-06:00,205,25.03887323,0.488561742,25.03887,5.193297,0.48856178,0.20478886,1.5906537,0.523237,0.290986794,1,,2,,2,,2,0.001590289,2,,,20.25562224,282.8148767,5.130330207,10.60971346,289.2593859,0.486345865,1.379572649,2062.416482,-0.001857045,10,10.74,10.88,10.63,0.062,92.5,88.5,88.6,0.2,-28.42,-1.351,-68.21,12.33,80.1,116.9,46.94,16.74,9.62,4.127,8.12,10,4.883,11.63,11.1,11.18,10.95,0.20713603,24.77,26,0.330783758,-0.106,3.692,0.11638803,21.27,0.322268431,-0.207,0.021893878,335.3495178,1320,205,4.845831689,152.1933526,2.773666937,1,13.76297144,0.001344863,0.145959186,0.096333063,0.049427718,0.665935287,0.176526175,0.10811082
2017-07-24 22:30:00-06:00,205,16.64618034,0.452886498,16.646181,5.2536902,0.5974023,0.1883379,1.5173669,0.43700352,0.107663836,0,-6.849025958,0,4.441833826,1,0.452886498,0,0.099505681,1,,,9.042022637,282.6784807,4.384502953,8.789229323,284.6244205,0.29564684,0.619028562,330.2351781,-0.011597795,10,10.51,10.63,10.38,0.068,92.7,88.4,92.5,0.3,-29.91,-11.14,-68.55,8.42,55.97,67.35,45.49,5.236,9.21,4.051,7.87,9.73,4.785,11.15,10.66,10.71,10.52,0.207845918,24.795,26,0.330835694,-0.1055,3.646,0.116740358,21.285,0.322329868,-0.2075,0.021897085,350.1470566,1350,205,4.869873794,154.2990956,2.773652826,1,13.76297144,0.008399023,0.145980567,0.096347174,0.05307717,0.6601258,0.17594501,0.110852019
2017-07-24 23:00:00-06:00,205,14.18983321,0.674662195,14.189834,5.7103105,0.7818571,0.1784218,1.4542029,0.42032903,0.118221328,0,-9.91511121,0,3.175159626,0,0.674662195,0,0.071124524,0,,,20.12960311,282.4616779,4.880385347,8.061500239,284.550788,0.309705757,0.77579587,262.2769006,-0.014602887,10,10.36,10.39,10.32,0.021,92.7,88.7,89.7,0,-40.55,-28.03,-55.72,5.925,31.03,45.49,22.17,4.309,8.9,4.023,7.69,9.47,4.736,10.76,10.23,10.28,10.13,0.20855668,24.82,26,0.33088763,-0.105,3.6,0.117093,21.3,0.322391304,-0.208,0.021900292,364.9445953,1380,205,4.893915899,156.4048386,2.773638715,1,9.059093827,0.010575231,0.146001947,0.096361285,0.052543037,0.661099325,0.174929359,0.11142828
2017-07-24 23:30:00-06:00,205,16.2891867,0.728284706,16.289186,5.6525507,0.6031362,0.17225756,1.3007834,0.35711917,0.160386946,0,-11.54283295,0,4.062911556,0,0.728284706,0,0.091103621,0,,1,121.9977567,282.2942954,5.365977796,9.968478879,279.7395818,0.36135294,0.929455643,357.9132782,-0.010700916,10,10.39,10.46,10.3,0.051,90.7,87.4,88.9,0,-29.35,-14.52,-45.59,7.745,33.59,41.12,23.62,4.489,8.6,3.979,7.49,9.12,4.665,10.37,10.05,10.05,9.93,0.209268318,24.845,26,0.330939566,-0.105,3.5515,0.11732827,21.31,0.322452741,-0.209,0.021903499,379.7421341,1410,205,4.917958004,158.5105817,2.773624604,1,9.059093827,0.007749432,0.146023328,0.096375396,0.056207606,0.672616757,0.160554786,0.110620852
2017-07-25 00:00:00-06:00,206,17.19917402,0.906265978,17.199175,5.6716027,0.67767024,0.19979282,1.2469709,0.3528377,0.196321847,0,-12.84198413,0,4.144354526,0,0.906265978,0,0.092943926,0,,0,138.8611675,282.2520599,5.801424295,10.6879877,281.1347056,0.399874265,1.274762558,435.983167,-0.008784743,10,10.55,10.64,10.45,0.044,89.9,85.2,86.3,0,-12.88,-5.065,-24.65,3.669,29.56,38.2,19.98,4.721,8.34,3.908,7.28,8.77,4.555,10,9.95,9.96,9.83,0.20998083,24.87,26,0.330991501,-0.105,3.503,0.11756368,21.32,0.322514178,-0.21,0.021906706,394.5396729,0,206,4.942000109,160.6163247,2.773610492,1,5.067486543,0.006361738,0.146044708,0.096389508,0.055292614,0.670036576,0.164334848,0.110335962
2017-07-25 00:30:00-06:00,206,15.24134906,0.786683584,15.241348,6.30471,0.7739586,0.24054001,1.2050865,0.4184506,0.220764338,0,-8.849436016,0,4.942942833,0,0.786683584,0,0.110863734,0,,0,152.6998941,282.1803337,6.562153889,13.27007905,283.3915169,0.424079824,1.678054137,754.7273957,-0.00507468,10,10.66,10.89,10.54,0.1,88.5,84.3,86.4,0,2.036,16.55,-11.14,8.04,30,55.69,14.15,10.42,8.19,3.869,7.1,8.44,4.475,9.72,9.86,9.87,9.75,0.21026608,24.88,26,0.331043437,-0.105,3.5015,0.11732827,21.31,0.322575614,-0.2115,0.021909913,428.6361745,30,206,5.053579892,163.7279478,2.773596381,1,5.067486543,0.003674964,0.146066089,0.096403619,0.050656347,0.663808298,0.174124917,0.111410437
2017-07-25 01:00:00-06:00,206,14.97538276,0.849184089,14.975383,6.5109644,0.86326194,0.24545202,1.1901762,0.4438756,0.244728027,0,-10.31418671,0,1.38983404,1,0.849184089,0,0.031174697,1,,0,163.7878739,282.1325179,6.996937266,12.15821327,281.6628352,0.446517218,1.662660617,755.9786829,-0.00506628,10,10.72,10.8,10.65,0.033,87.7,83.8,85.9,0,1.492,6.754,-2.701,2.491,19.27,32.37,11.96,5.737,8.09,3.847,6.962,8.16,4.407,9.5,9.76,9.78,9.67,0.21055147,24.89,26,0.331095373,-0.105,3.5,0.117093,21.3,0.322637051,-0.213,0.02191312,462.7326762,60,206,5.165159675,166.8395709,2.77358227,1,2.065444587,0.003668863,0.14608747,0.09641773,0.053937436,0.668451778,0.167044127,0.110566658
2017-07-25 01:30:00-06:00,206,15.79006939,1.065862702,15.790069,6.432322,0.91222316,0.23428218,1.2247493,0.45074546,0.319158361,0,-9.03134402,0,0.229970603,1,1.065862702,0,0.005157643,1,,0,166.8565776,281.9290707,7.745581543,13.00899371,284.2655831,0.50973305,1.84988662,1284.516983,-0.002981666,10,10.59,10.75,10.38,0.092,87.1,82.7,85.6,0,-3.166,2.701,-13.84,2.925,13.45,19.25,7.588,3.15,8.08,3.881,6.889,7.93,4.404,9.35,9.55,9.58,9.52,0.210837,24.9,26,0.331147309,-0.1055,3.5,0.116740358,21.285,0.322698488,-0.2155,0.021916328,496.8291779,90,206,5.276739458,169.951194,2.773568159,1,2.065444587,0.00215923,0.14610885,0.096431841,0.050776303,0.66374547,0.174472798,0.111005429
2017-07-25 02:00:00-06:00,206,14.49150669,1.163972142,14.491506,6.7088027,0.9854536,0.2361153,1.2407237,0.43681046,0.315202461,0,-6.563430382,0,1.233297665,1,1.163972142,0,0.027653858,1,,0,158.8464692,281.7875318,7.928003508,14.24342468,282.514855,0.506276249,2.128709895,1732.152096,-0.002211122,10,10.35,10.42,10.31,0.031,87.3,84.3,86.1,0,-4.113,-2.026,-5.403,0.607,5.604,10.5,4.673,1.521,8.04,3.914,6.824,7.73,4.401,9.22,9.38,9.4,9.37,0.21112267,24.91,26,0.331199245,-0.106,3.5,0.11638803,21.27,0.322759924,-0.218,0.021919535,530.9256795,120,206,5.388319241,173.0628171,2.773554048,1,0.257997667,0.001601219,0.146130231,0.096445952,0.050823245,0.66487147,0.173113753,0.111191532
2017-07-25 02:30:00-06:00,206,15.10113958,1.210800605,15.10114,7.0309505,1.1890545,0.26395768,1.385003,0.36575142,0.389391373,0,-8.958260675,1,3.066953524,1,1.210800605,0,0.068678718,1,,,46.97324226,281.7719047,8.6287844,15.0630566,285.0108119,0.561311263,2.633619657,1729.682977,-0.002214279,10,10.17,10.34,10.04,0.103,91,84.2,91,0,-13.32,-2.701,-34.78,10.66,3.946,4.673,1.758,1.118,8.01,3.921,6.742,7.53,4.372,9.06,9.31,9.31,9.3,0.211265557,24.915,26,0.33125118,-0.106,3.5,0.11615332,21.26,0.322821361,-0.22,0.021922742,565.0221812,150,206,5.499899024,176.1744402,2.773539937,1,0.257997667,0.001603496,0.146151611,0.096460063,0.048379053,0.66045857,0.179467218,0.111695159
2017-07-25 03:00:00-06:00,206,19.94785748,1.218384668,19.947863,7.221389,1.3546367,0.34648064,1.3655068,0.3459712,0.430698046,0,-2.067363941,0,13.00735081,0,1.218384668,0,0.291221025,0,,,16.75853888,281.9683258,8.281987566,15.03436527,274.8482057,0.590052111,2.54749934,8708.440835,-0.000439803,10,9.97,10.11,9.86,0.063,92.6,86.1,88.8,0,-16.45,-4.728,-30.73,8.65,2.157,4.673,1.758,0.817,7.94,3.946,6.688,7.39,4.355,8.93,9.26,9.33,9.26,0.21140848,24.92,26,0.331303116,-0.106,3.5,0.11591875,21.25,0.322882798,-0.222,0.021925949,599.1186829,180,206,5.611478807,179.2860633,2.773525825,0,-0.736649942,0.000318487,0.146172992,0.096474175,0.059886475,0.691184362,0.139853043,0.10907612
2017-07-25 03:30:00-06:00,206,15.77212747,1.050162244,15.772128,6.9386683,1.277668,0.38278925,1.2886649,0.3821626,0.350366167,0,-1.794457584,0,,2,1.050162244,0,0.006597337,2,,0,107.0308744,281.6296907,8.162470056,14.21322414,277.6588676,0.532858072,2.385979606,7390.075804,-0.000518263,10,9.75,9.91,9.64,0.063,90.1,86.9,87.2,0,-7.779,-4.728,-18.57,3.144,2.248,4.674,1.758,0.929,7.86,3.947,6.618,7.25,4.337,8.79,9.04,9.09,9.05,0.211551438,24.925,26,0.331355052,-0.106,3.5,0.11591875,21.25,0.322944234,-0.224,0.021929156,633.2151845,210,206,5.692325045,178.7610142,2.773511714,0,-0.736649942,0.000375302,0.146194372,0.096488286,0.056984154,0.677852819,0.155393561,0.109769466
2017-07-25 04:00:00-06:00,206,12.5675398,0.791454695,12.56754,7.1094723,1.0273933,0.23453385,1.3034729,0.40378365,0.31890659,0,-2.185390494,0,,1,0.791454695,0,0.03356552,1,,0,113.0018455,281.4546695,8.255478892,14.89340052,287.2968968,0.508280827,2.044796915,5266.477289,-0.000727241,10,9.69,9.78,9.61,0.054,89.6,85.9,88.5,0,-6.884,-2.026,-14.52,2.49,4.785,7.589,3.216,0.511,7.71,3.892,6.495,7.12,4.272,8.62,8.9,8.92,8.91,0.21169443,24.93,26,0.331406988,-0.106,3.5,0.11591875,21.25,0.323005671,-0.226,0.021932363,667.3116862,240,206,5.773171282,178.2359651,2.773497603,1,0.026610936,0.000526632,0.146215753,0.096502397,0.051323045,0.654186282,0.184670505,0.109820168
2017-07-25 04:30:00-06:00,206,17.0917942,1.164120626,17.091795,6.729965,0.9030396,0.2188934,1.3287646,0.44017348,0.401495156,0,-5.278102864,1,,2,1.164120626,0,-0.072080981,2,,0,132.4364407,281.1043645,8.465269832,15.18013947,286.9245131,0.57019771,2.561694833,3078.398486,-0.001244153,10,9.58,9.67,9.45,0.052,89.8,83.9,85.9,0,-9.08,-2.364,-25.33,4.697,8.49,10.51,4.674,1.352,7.58,3.853,6.388,7,4.217,8.48,8.67,8.67,8.68,0.211837458,24.935,26,0.331458924,-0.106,3.4695,0.115801517,21.245,0.323067108,-0.228,0.02193557,701.4081879,270,206,5.85401752,177.710916,2.773483492,1,0.026610936,0.00090095,0.146237134,0.096516508,0.046974089,0.657985691,0.183206899,0.111833321
2017-07-25 05:00:00-06:00,206,16.54239661,0.846017914,16.542397,7.6504045,0.74652064,0.2247644,1.4544698,0.49766767,0.461601214,0,,2,,2,0.846017914,0,0.010452026,2,,0,137.7301265,280.6371108,9.222346296,18.11462222,288.4248068,0.610969452,2.83947802,1156657.765,-3.31E-06,10,9.21,9.45,8.94,0.167,87.2,83.8,85.3,0,-15.18,-0.675,-44.24,9.38,15.5,22.9,10.51,3.774,7.49,3.863,6.327,6.906,4.198,8.37,8.29,8.27,8.31,0.21198052,24.94,26,0.331510859,-0.106,3.439,0.11568432,21.24,0.323128544,-0.23,0.021938777,735.5046895,300,206,5.934863758,177.1858668,2.773469381,1,1.56935524,2.40E-06,0.146258514,0.096530619,0.049727888,0.65328417,0.186930333,0.11005761
2017-07-25 05:30:00-06:00,206,19.98737688,0.782096654,19.987375,7.5249357,0.68013,0.21490912,1.4519925,0.48829255,0.533789309,0,-10.19280772,0,1.439896747,1,0.782096654,0,0.032238275,1,,0,137.0799016,280.3407356,9.169703117,17.09573173,289.1255031,0.656604466,3.406975641,2434.197673,-0.001573414,10,8.96,9.05,8.74,0.069,86.9,83.4,85.3,0,-31.69,-9.46,-51.67,10.41,28.84,37.48,20.71,4.714,7.38,3.918,6.305,6.87,4.24,8.27,7.96,7.91,7.97,0.212123618,24.945,26,0.331562795,-0.106,3.4155,0.115567157,21.235,0.323189981,-0.232,0.021941984,769.6011912,330,206,6.015709995,176.6608177,2.773455269,1,1.56935524,0.001139371,0.146279895,0.096544731,0.046425047,0.656742334,0.185328626,0.111503993
2017-07-25 06:00:00-06:00,206,19.42238143,0.428891198,19.422382,7.9107184,0.41155162,0.21792974,1.5355455,0.5424868,0.545687108,0,-5.198718425,0,2.817740678,0,0.428891198,0,0.063080267,0,,0,143.4051405,280.1195527,9.582182029,16.72685525,291.4358114,0.663676481,2.823064367,4928.852977,-0.000777057,10,8.81,8.93,8.69,0.077,86.5,82.5,85.2,0,-13.99,22.29,-45.6,18.11,55.28,90.7,32.37,14.67,7.19,3.896,6.205,6.745,4.195,8.05,7.96,7.79,7.9,0.21226675,24.95,26,0.331614731,-0.106,3.392,0.11545003,21.23,0.323251418,-0.234,0.021945191,803.6976929,360,206,6.096556233,176.1357686,2.773441158,1,4.323530739,0.000562695,0.146301275,0.096558842,0.044646639,0.653787235,0.190053511,0.111512614
