,Temp_2_5_1,Temp_15_1,Temp_5_1,HFP_1,Tdiff_1,cs_1,S_1,Temp_2.5_1,Temp_2_5_2,Temp_15_2,Temp_5_2,HFP_2,Tdiff_2,cs_2,S_2,Temp_2.5_2,Temp_2_5_3,Temp_15_3,Temp_5_3,HFP_3,Tdiff_3,cs_3,S_3,Temp_2.5_3,Depth_1,Temp_1,VWC_1,Period_1,Probe_1,Active_Layer_1,Canopy_Height_1,Table_1,Depth_2,Temp_2,VWC_2,Period_2,Probe_2,Active_Layer_2,Canopy_Height_2,Table_2,Depth_3,Temp_3,VWC_3,Period_3,Probe_3,Active_Layer_3,Canopy_Height_3,Table_3,HFX,Zo
2017-07-03 02:30:00,8.76,3.761,7.76,5.94500136,-0.3000000000000007,176654.7010688,-1.4721225089066703,,9.13,3.984,9.99,6.76928993,-0.23999999999999844,172747.3428602,-1.1516489524013258,,10.23,5.156000000000001,7.99,5.23851445,-0.29999999999999893,172732.7244872,-1.4394393707266615,,0.057,3.2485,0.20685232000000006,24.76,21.0,0.2638608305274972,8.219640852974187,-0.153,,5.859,0.11346421749999999,21.145,,0.24579035874439462,14.61457399103139,,0.019,3.4535,0.11311482999999997,21.13,20.0,0.2608118701007839,8.219372900335948,-0.18100000000000002,4.5411957931425295,0.0949862748058563
2017-07-03 03:00:00,8.38,3.658,7.52,5.5881738400000005,-0.379999999999999,176654.7010688,-1.8646885112817733,,8.83,3.8710000000000004,9.57,6.305038349999999,-0.3000000000000007,172742.4686048,-1.43952057170667,,9.82,5.048,7.74,4.72407351,-0.41000000000000014,172732.7244872,-1.9672338066597785,,0.057,3.2,0.20685232000000006,24.76,21.0,0.26394781144781143,8.21986531986532,-0.153,,5.683,0.11334772000000004,21.14,,0.24588565022421524,14.617040358744395,,0.019,3.39,0.11311482999999997,21.13,20.0,0.26087905935050393,8.21959686450168,-0.18100000000000002,3.8399126522911082,0.09499300327641136
2017-07-03 03:30:00,7.99,3.491,7.24,5.1931148,-0.39000000000000057,176660.6355498,-1.913823551789503,,8.39,3.639,9.06,5.865881450000001,-0.4399999999999995,172737.5958138,-2.1112372821686645,,9.32,4.817,7.39,4.372747990000001,-0.5,172732.7244872,-2.3990656178777776,,0.056499999999999995,3.192,0.20699415750000005,24.765,21.0,0.26403479236812566,8.220089786756454,-0.1535,,5.442500000000001,0.11323125749999996,21.134999999999998,,0.24598094170403587,14.619506726457399,,0.019,3.3230000000000004,0.11311482999999997,21.13,20.0,0.260946248600224,8.219820828667412,-0.18100000000000002,3.400884425860257,0.09499973174696642
2017-07-03 04:00:00,7.67,3.3369999999999997,6.962000000000001,4.7980557600000004,-0.3200000000000003,176666.57149519998,-1.5703695244017792,,7.97,3.411,8.62,5.3388931699999995,-0.4200000000000008,172732.7244872,-2.0152151190173373,,8.88,4.593999999999999,7.06,4.12807486,-0.4399999999999995,172732.7244872,-2.1111777437324424,,0.055999999999999994,3.1839999999999997,0.20713603,24.77,21.0,0.26412177328843994,8.220314253647587,-0.154,,5.202000000000001,0.11311482999999997,21.13,,0.2460762331838565,14.621973094170404,,0.019,3.2560000000000002,0.11311482999999997,21.13,20.0,0.261013437849944,8.220044792833146,-0.18100000000000002,3.497309066218203,0.0950064602175215
2017-07-03 04:30:00,7.35,3.181,6.704,4.53680704,-0.3200000000000003,176672.508905,-1.5704223013777794,,7.62,3.216,8.26,4.96874664,-0.34999999999999964,172727.854625,-1.6792985866319428,,8.48,4.393,6.773,3.90849641,-0.40000000000000036,172732.7244872,-1.919252494302224,,0.055999999999999994,3.142,0.2072779375,24.775,21.0,0.2642087542087542,8.22053872053872,-0.154,,5.035,0.11299843749999999,21.125,,0.24617152466367714,14.624439461883409,,0.019,3.205,0.11311482999999997,21.13,20.0,0.26108062709966406,8.22026875699888,-0.18100000000000002,3.3692864751338387,0.09501318868807658
2017-07-03 05:00:00,7.15,3.092,6.511,4.35202136,-0.1999999999999993,176678.44777919998,-0.9815469321066631,,7.33,3.09,8.01,4.698978830000001,-0.29000000000000004,172722.9862272,-1.3913796112746668,,8.21,4.273,6.575,3.764202,-0.2699999999999996,172732.7244872,-1.2954954336539979,,0.055999999999999994,3.1,0.20741988,24.78,21.0,0.26429573512906845,8.220763187429855,-0.154,,4.868,0.11288208000000002,21.12,,0.2462668161434978,14.626905829596414,,0.019,3.154,0.11311482999999997,21.13,20.0,0.2611478163493841,8.220492721164614,-0.18100000000000002,3.765880948211483,0.09501991715863167
2017-07-03 05:30:00,7.01,3.055,6.379,4.21183912,-0.14000000000000057,176678.44777919998,-0.6870828524746695,,7.11,3.02,7.82,4.66133681,-0.21999999999999975,172722.9862272,-1.0555293602773321,,8.04,4.22,6.452000000000001,3.66382328,-0.1700000000000017,172732.7244872,-0.8156823100784527,,0.055999999999999994,3.091,0.20741988,24.78,21.0,0.2643827160493827,8.220987654320988,-0.154,,4.7635000000000005,0.11288208000000002,21.12,,0.2463621076233184,14.629372197309419,,0.019,3.1115,0.11311482999999997,21.13,20.0,0.26121500559910416,8.220716685330348,-0.18100000000000002,3.9460427587001745,0.09502664562918675
2017-07-03 06:00:00,6.832999999999999,2.9619999999999997,6.207000000000001,4.09077264,-0.1770000000000005,176678.44777919998,-0.8686690349144024,,6.845,2.895,7.59,4.52331607,-0.26500000000000057,172722.9862272,-1.2714330930613362,,7.8,4.09,6.278,3.5822655700000006,-0.23999999999999932,172732.7244872,-1.1515514965813303,,0.055999999999999994,3.082,0.20741988,24.78,21.0,0.26446969696969697,8.22121212121212,-0.154,,4.659,0.11288208000000002,21.12,,0.246457399103139,14.631838565022422,,0.019,3.069,0.11311482999999997,21.13,20.0,0.2612821948488242,8.22094064949608,-0.18100000000000002,3.6576253158326058,0.09503337409974183
2017-07-03 06:30:00,6.685,2.813,5.994,3.9888219200000004,-0.1479999999999997,176684.3881178,-0.7263691511509541,,6.5360000000000005,2.7230000000000003,7.39,4.542137080000001,-0.3089999999999993,172722.9862272,-1.4825389651167966,,7.55,3.906,6.074,3.5320762099999996,-0.25,172737.5958138,-1.1995666375958334,,0.055999999999999994,3.041,0.20756185750000003,24.785,21.0,0.26455667789001125,8.221436588103256,-0.154,,4.5945,0.11288208000000002,21.12,,0.24655269058295964,14.634304932735425,,0.019,3.0345,0.11323125749999996,21.134999999999998,20.0,0.26134938409854425,8.221164613661815,-0.18100000000000002,3.7304465479764866,0.09504010257029691
2017-07-03 07:00:00,6.6160000000000005,2.752,5.867999999999999,3.93784656,-0.06899999999999906,176690.3299208,-0.33865646568152874,,6.361000000000001,2.633,7.31,4.91855728,-0.17499999999999982,172722.9862272,-0.8396256274933325,,7.43,3.813,5.973,3.5258025400000004,-0.1200000000000001,172742.4686048,-0.5758082286826672,,0.055999999999999994,3.0,0.20770387,24.79,21.0,0.2646436588103255,8.221661054994389,-0.154,,4.53,0.11288208000000002,21.12,,0.2466479820627803,14.63677130044843,,0.019,3.0,0.11334772000000004,21.14,20.0,0.2614165733482643,8.221388577827549,-0.18100000000000002,4.159690984845797,0.09504683104085197
2017-07-03 07:30:00,6.504,2.661,5.731,3.89961504,-0.11200000000000099,176690.3299208,-0.5497032486424938,,6.21,2.516,7.25,5.2510617900000005,-0.1510000000000007,172722.9862272,-0.7244769700085367,,7.3,3.688,5.8629999999999995,3.5069815299999996,-0.1299999999999999,172742.4686048,-0.6237922477395551,,0.055999999999999994,2.9850000000000003,0.20770387,24.79,21.0,0.2647306397306397,8.221885521885522,-0.154,,4.477,0.11288208000000002,21.12,,0.2467432735426009,14.639237668161435,,0.019,2.9619999999999997,0.11334772000000004,21.14,20.0,0.26148376259798434,8.22161254199328,-0.18100000000000002,3.9888912177843654,0.09505355951140705
2017-07-03 08:00:00,6.475,2.576,5.6160000000000005,3.9314746400000002,-0.028999999999999915,176690.3299208,-0.14233387688064403,,6.097,2.4219999999999997,7.25,5.44554556,-0.11299999999999955,172722.9862272,-0.5421582623242646,,7.24,3.577,5.775,3.5759918999999996,-0.05999999999999961,172742.4686048,-0.28790411434133145,,0.055999999999999994,2.97,0.20770387,24.79,21.0,0.264817620650954,8.222109988776655,-0.154,,4.4239999999999995,0.11288208000000002,21.12,,0.24683856502242152,14.64170403587444,,0.019,2.924,0.11334772000000004,21.14,20.0,0.2615509518477044,8.221836506159015,-0.18100000000000002,4.41789598256968,0.09506028798196212
2017-07-03 08:30:00,6.562,2.492,5.516,4.02705344,0.08700000000000063,176690.3299208,0.42700163064193647,,5.959,2.326,7.29,5.821965759999999,-0.1380000000000008,172722.9862272,-0.6621047805376038,,7.25,3.464,5.715,3.75165466,0.009999999999999787,172742.4686048,0.04798401905688787,,0.056499999999999995,2.935,0.20770387,24.79,21.0,0.26490460157126827,8.222334455667788,-0.1535,,4.443999999999999,0.11288208000000002,21.12,,0.24693385650224214,14.644170403587445,,0.0195,2.912,0.11334772000000004,21.14,20.0,0.26161814109742443,8.222060470324749,-0.18050000000000002,5.052881958489109,0.09506701645251721
2017-07-03 09:00:00,6.732,2.451,5.477,4.116260319999999,0.16999999999999993,176690.3299208,0.8343710024037775,,5.909,2.303,7.43,6.3865960600000005,-0.04999999999999982,172722.9862272,-0.2398930364266658,,7.41,3.43,5.739,4.00260146,0.16000000000000014,172742.4686048,0.7677443049102229,,0.057,2.9,0.20770387,24.79,21.0,0.2649915824915825,8.222558922558923,-0.153,,4.4639999999999995,0.11288208000000002,21.12,,0.2470291479820628,14.646636771300448,,0.02,2.9,0.11334772000000004,21.14,20.0,0.2616853303471445,8.222284434490481,-0.18000000000000002,5.714330625292645,0.09507374492307229
2017-07-03 09:30:00,6.72,2.516,5.55,4.2309548800000005,-0.012000000000000455,176702.21792,-0.0589007393066689,,6.034,2.359,7.54,6.61244818,0.125,172727.854625,0.5997494952256944,,7.63,3.5269999999999997,5.869,4.2723692699999996,0.21999999999999975,172747.3428602,1.0556782063678878,,0.057,2.885,0.20798799999999992,24.799999999999997,21.0,0.26507856341189673,8.222783389450058,-0.153,,4.465,0.11299843749999999,21.125,,0.2471244394618834,14.649103139013453,,0.0205,2.8665000000000003,0.11346421749999999,21.145,20.0,0.2617525195968645,8.222508398656215,-0.17950000000000002,5.076033853722595,0.09508047339362737
2017-07-03 10:00:00,6.765,2.461,5.504,4.43485632,0.04499999999999993,176714.11177679998,0.22089263972099962,,5.905,2.278,7.49,6.687732219999999,-0.12899999999999956,172732.7244872,-0.6189589294124647,,7.6,3.451,5.86,4.6676104800000005,-0.03000000000000025,172752.21858,-0.14396018215000117,,0.057,2.87,0.20827226999999993,24.81,21.0,0.265165544332211,8.22300785634119,-0.153,,4.466,0.11311482999999997,21.13,,0.24721973094170402,14.651569506726458,,0.021,2.833,0.11358074999999992,21.15,20.0,0.26181970884658456,8.222732362821949,-0.17900000000000002,5.175167881289362,0.09508720186418244
2017-07-03 10:30:00,6.9879999999999995,2.5340000000000003,5.559,4.549550880000001,0.22299999999999986,176708.1641162,1.0946089054975716,,5.831,2.346,7.57,7.164531140000001,-0.07399999999999984,172732.7244872,-0.35506171144591037,,7.74,3.5269999999999997,5.955,4.73662085,0.14000000000000057,172752.21858,0.6718141833666694,,0.057499999999999996,2.835,0.20813011749999996,24.805,21.0,0.2652525252525253,8.223232323232324,-0.1525,,4.476000000000001,0.11311482999999997,21.13,,0.24731502242152464,14.654035874439462,,0.021,2.8165,0.11358074999999992,21.15,20.0,0.2618868980963046,8.222956326987681,-0.17900000000000002,6.1054229697156215,0.09509393033473754
2017-07-03 11:00:00,6.979,2.512,5.526,4.66424544,-0.008999999999999453,176702.21792,-0.04417555447999732,,5.76,2.3169999999999997,7.56,7.202173159999999,-0.07100000000000062,172732.7244872,-0.34066731773864745,,7.72,3.497,5.952000000000001,4.81190489,-0.020000000000000462,172752.21858,-0.09597345476666888,,0.057999999999999996,2.8,0.20798800000000006,24.8,21.0,0.2653395061728395,8.223456790123457,-0.152,,4.486000000000001,0.11311482999999997,21.13,,0.2474103139013453,14.656502242152467,,0.021,2.8,0.11358074999999992,21.15,20.0,0.26195408734602466,8.223180291153415,-0.17900000000000002,5.212731377198613,0.0951006588052926
2017-07-03 11:30:00,7.03,2.454,5.449,4.772568080000001,0.051000000000000156,176720.0609018,0.2503534196108841,,5.622000000000001,2.267,7.57,7.2460888500000005,-0.137999999999999,172737.5958138,-0.6621607839528952,,7.69,3.438,5.93,4.84327324,-0.02999999999999936,172757.0957642,-0.1439642464701636,,0.058499999999999996,2.7775,0.2084144574999999,24.814999999999998,21.0,0.26542648709315375,8.22368125701459,-0.1515,,4.493,0.11323125749999996,21.134999999999998,,0.2475056053811659,14.658968609865472,,0.022,2.7935,0.11369731750000003,21.155,20.0,0.2620212765957447,8.22340425531915,-0.17800000000000002,5.513824505041312,0.09510738727584767
2017-07-03 12:00:00,7.05,2.397,5.382999999999999,4.772568080000001,0.019999999999999574,176737.9170632,0.0981877317017757,,5.561,2.231,7.64,7.4656673,-0.06100000000000083,172742.4686048,-0.2927025162470262,,7.66,3.3710000000000004,5.886,4.66133681,-0.03000000000000025,172761.97441280002,-0.14396831201066784,,0.059000000000000004,2.755,0.20884122999999996,24.83,21.0,0.26551346801346803,8.223905723905725,-0.151,,4.5,0.11334772000000004,21.14,,0.24760089686098652,14.661434977578477,,0.023,2.787,0.11381392000000001,21.16,20.0,0.2620884658454647,8.223628219484883,-0.17700000000000002,5.55767046293982,0.09511411574640276
2017-07-03 12:30:00,6.983,2.2880000000000003,5.275,4.8107996,-0.06700000000000017,176737.9170632,-0.3289289012009564,,5.532,2.1390000000000002,7.71,7.4719409699999995,-0.028999999999999915,172747.3428602,-0.13915758174849405,,7.6,3.262,5.819,4.56723176,-0.0600000000000005,172766.8545258,-0.2879447575430024,,0.0595,2.7275,0.20884122999999996,24.83,21.0,0.2656004489337823,8.224130190796858,-0.1505,,4.468500000000001,0.11346421749999999,21.145,,0.24769618834080717,14.663901345291482,,0.023,2.7435,0.11393055749999995,21.165,20.0,0.2621556550951848,8.223852183650617,-0.17700000000000002,5.296674556029444,0.09512084421695784
2017-07-03 13:00:00,6.893,2.117,5.129,4.874518800000001,-0.08999999999999986,176737.9170632,-0.44184479265799936,,5.51,1.986,7.77,7.7103404300000005,-0.02200000000000024,172752.21858,-0.1055708002433345,,7.51,3.072,5.709,4.61742112,-0.08999999999999986,172771.7361032,-0.4319293402579994,,0.06,2.7,0.20884122999999996,24.83,21.0,0.26568742985409655,8.224354657687991,-0.15,,4.437,0.11358074999999992,21.15,,0.24779147982062782,14.666367713004485,,0.023,2.7,0.11404723000000003,21.17,20.0,0.26222284434490484,8.22407614781635,-0.17700000000000002,5.309462670637598,0.0951275726875129
2017-07-03 13:30:00,6.854,1.996,5.039,4.99558528,-0.0389999999999997,176737.9170632,-0.19146607681846523,,5.6,1.896,7.93,7.961287230000001,0.08999999999999986,172752.21858,0.43188054644999935,,7.56,2.963,5.692,4.82445223,0.04999999999999982,172771.7361032,0.23996074458777697,,0.0595,2.685,0.20884122999999996,24.83,21.0,0.2657744107744108,8.224579124579126,-0.1505,,4.468500000000001,0.11358074999999992,21.15,,0.24788677130044845,14.668834080717488,,0.0225,2.7,0.11404723000000003,21.17,20.0,0.2622900335946249,8.224300111982082,-0.17750000000000002,5.714846431599868,0.09513430115806798
2017-07-03 14:00:00,6.979,2.068,5.138,5.205858640000001,0.125,176737.9170632,0.6136733231361111,,5.824,1.992,8.19,8.268697060000001,0.2240000000000002,172752.21858,1.0749026933866677,,7.8,3.063,5.849,5.23851445,0.2400000000000002,172771.7361032,1.1518115740213344,,0.059000000000000004,2.67,0.20884122999999996,24.83,21.0,0.26586139169472506,8.224803591470259,-0.151,,4.5,0.11358074999999992,21.15,,0.24798206278026907,14.671300448430493,,0.022000000000000002,2.7,0.11404723000000003,21.17,20.0,0.26235722284434493,8.224524076147816,-0.17800000000000002,6.5506391797856764,0.09514102962862307
2017-07-03 14:30:00,7.06,2.04,5.154,5.43524776,0.08099999999999952,176726.0114912,0.3976335258551977,,5.872000000000001,1.985,8.28,8.35652844,0.04800000000000093,172752.21858,0.23033629144000448,,7.93,3.048,5.919,5.60238731,0.1299999999999999,172766.8545258,0.6238803080098329,,0.059000000000000004,2.635,0.20855668000000002,24.82,21.0,0.2659483726150393,8.225028058361392,-0.151,,4.5,0.11358074999999992,21.15,,0.2480773542600897,14.673766816143498,,0.022000000000000002,2.7,0.11393055749999995,21.165,20.0,0.262424412094065,8.22474804031355,-0.17800000000000002,6.338585804064155,0.09514775809917814
2017-07-03 15:00:00,7.09,2.01,5.162000000000001,5.63277728,0.03000000000000025,176714.11177679998,0.1472617598140012,,5.957000000000001,1.973,8.41,8.45063349,0.08499999999999996,172752.21858,0.40788718275833313,,8.0,3.029,5.957999999999999,5.790597409999999,0.07000000000000028,172761.97441280002,0.3359260613582236,,0.059000000000000004,2.6,0.20827226999999993,24.81,21.0,0.2660353535353535,8.225252525252525,-0.151,,4.5,0.11358074999999992,21.15,,0.24817264573991032,14.676233183856503,,0.022000000000000002,2.7,0.11381392000000001,21.16,20.0,0.262491601343785,8.224972004479284,-0.17800000000000002,6.245173271846333,0.09515448656973322
2017-07-03 15:30:00,6.8389999999999995,1.5530000000000002,4.7989999999999995,5.804819119999999,-0.25100000000000033,176714.11177679998,-1.2320900571104683,,5.672999999999999,1.515,8.21,8.613748910000002,-0.2840000000000016,172752.21858,-1.3628230576866742,,7.59,2.478,5.579,5.865881450000001,-0.41000000000000014,172761.97441280002,-1.9675669308124453,,0.059000000000000004,2.6,0.20827226999999993,24.81,21.0,0.2661223344556678,8.225476992143658,-0.151,,4.5655,0.11358074999999992,21.15,,0.24826793721973095,14.678699551569508,,0.022000000000000002,2.7,0.11381392000000001,21.16,20.0,0.26255879059350506,8.225195968645018,-0.17800000000000002,5.032713550543219,0.0951612150402883
2017-07-03 16:00:00,6.89,1.349,4.676,5.983232880000001,0.051000000000000156,176714.11177679998,0.25034499168380075,,5.827000000000001,1.361,8.57,9.485789039999998,0.1540000000000017,172752.21858,0.7389956017033414,,7.68,2.278,5.535,6.13564926,0.08999999999999986,172761.97441280002,0.43190493603199936,,0.059000000000000004,2.6,0.20827226999999993,24.81,21.0,0.266209315375982,8.225701459034793,-0.151,,4.631,0.11358074999999992,21.15,,0.24836322869955157,14.681165919282511,,0.022000000000000002,2.7,0.11381392000000001,21.16,20.0,0.26262597984322505,8.22541993281075,-0.17800000000000002,6.942504758267283,0.09516794351084337
2017-07-03 16:30:00,7.23,1.5330000000000001,4.933,6.3082008,0.34000000000000075,176708.1641162,1.668910438875226,,6.312,1.6059999999999999,9.16,10.213534760000002,0.48499999999999943,172757.0957642,2.3274219846010253,,8.28,2.57,5.961,6.85712131,0.5999999999999996,172761.97441280002,2.8793662402133324,,0.058499999999999996,2.6,0.20813011749999996,24.805,21.0,0.2662962962962963,8.225925925925926,-0.1515,,4.7330000000000005,0.11369731750000003,21.155,,0.2484585201793722,14.683632286995515,,0.022000000000000002,2.7,0.11381392000000001,21.16,20.0,0.2626931690929451,8.225643896976484,-0.17800000000000002,8.580685862420282,0.09517467198139844
2017-07-03 17:00:00,7.77,1.97,5.42,6.766979040000001,0.5399999999999991,176702.21792,2.650533268799996,,6.917999999999999,2.116,9.76,10.28254513,0.605999999999999,172761.97441280002,2.9081599026154623,,9.03,3.089,6.526,7.64133006,0.75,172761.97441280002,3.599207800266667,,0.057999999999999996,2.6,0.20798800000000006,24.8,21.0,0.2663832772166106,8.22615039281706,-0.152,,4.835,0.11381392000000001,21.16,,0.24855381165919282,14.68609865470852,,0.022000000000000002,2.7,0.11381392000000001,21.16,20.0,0.26276035834266515,8.225867861142218,-0.17800000000000002,9.60469854162946,0.09518140045195353
2017-07-03 17:30:00,7.85,2.064,5.596,7.085575040000001,0.08000000000000007,176696.2731882,0.392658384862667,,7.1,2.266,9.83,9.87475658,0.18200000000000038,172761.97441280002,0.8734077595313797,,9.22,3.222,6.706,7.8985505300000005,0.19000000000000128,172761.97441280002,0.9117993094008953,,0.057999999999999996,2.5885,0.20784591750000003,24.795,21.0,0.2664702581369248,8.226374859708194,-0.152,,4.8675,0.11381392000000001,21.16,,0.24864910313901345,14.688565022421525,,0.021500000000000002,2.7,0.11381392000000001,21.16,20.0,0.26282754759238525,8.22609182530795,-0.17850000000000002,7.374768106862144,0.09518812892250861
2017-07-03 18:00:00,7.81,2.097,5.672999999999999,7.27036072,-0.040000000000000036,176690.3299208,-0.19632258880088907,,7.22,2.318,9.79,9.354041969999999,0.1200000000000001,172761.97441280002,0.5758732480426673,,9.25,3.307,6.781000000000001,7.92991888,0.02999999999999936,172761.97441280002,0.14396831201066362,,0.057999999999999996,2.577,0.20770387,24.79,21.0,0.26655723905723905,8.226599326599327,-0.152,,4.9,0.11381392000000001,21.16,,0.2487443946188341,14.69103139013453,,0.021,2.7,0.11381392000000001,21.16,20.0,0.2628947368421053,8.226315789473684,-0.17900000000000002,6.757180289592452,0.09519485739306369
2017-07-03 18:30:00,7.84,2.184,5.79,7.353195680000002,0.03000000000000025,176678.44777919998,0.1472320398160012,,7.23,2.401,9.68,8.9713481,0.010000000000000675,172757.0957642,0.04798808215672546,,9.27,3.397,6.848,7.948739890000001,0.019999999999999574,172752.21858,0.09597345476666462,,0.057499999999999996,2.5385,0.20741988,24.78,21.0,0.2666442199775533,8.22682379349046,-0.1525,,4.865500000000001,0.11369731750000003,21.155,,0.24883968609865473,14.693497757847535,,0.0205,2.677,0.11358074999999992,21.15,20.0,0.26296192609182534,8.226539753639418,-0.17950000000000002,6.858571069831122,0.09520158586361877
2017-07-03 19:00:00,7.79,2.244,5.852,7.3277079999999994,-0.04999999999999982,176666.57149519998,-0.2453702381877769,,7.24,2.474,9.56,8.50709652,0.009999999999999787,172752.21858,0.04798672738333231,,9.22,3.485,6.874,7.70406676,-0.049999999999998934,172742.4686048,-0.23992009528443933,,0.057,2.5,0.20713603,24.77,21.0,0.26673120089786756,8.227048260381594,-0.153,,4.831,0.11358074999999992,21.15,,0.24893497757847535,14.695964125560538,,0.02,2.654,0.11334772000000004,21.14,20.0,0.2630291153415454,8.226763717805152,-0.18000000000000002,6.413539152472896,0.09520831433417383
2017-07-03 19:30:00,7.7,2.301,5.888999999999999,7.174781919999999,-0.08999999999999986,176660.6355498,-0.44165158887449935,,7.22,2.546,9.39,8.09930797,-0.020000000000000462,172747.3428602,-0.09597074603344667,,9.13,3.5780000000000003,6.892,7.446846290000001,-0.08999999999999986,172742.4686048,-0.43185617151199934,,0.057,2.5,0.20699415750000005,24.765,21.0,0.26681818181818184,8.227272727272727,-0.153,,4.7940000000000005,0.11346421749999999,21.145,,0.24903026905829598,14.698430493273543,,0.02,2.627,0.11334772000000004,21.14,20.0,0.26309630459126543,8.226987681970886,-0.18000000000000002,6.052758547383821,0.09521504280472892
2017-07-03 20:00:00,7.62,2.346,5.903,7.01548392,-0.08000000000000007,176654.7010688,-0.39256600237511147,,7.09,2.597,9.16,7.635056390000001,-0.1299999999999999,172742.4686048,-0.6237922477395551,,8.98,3.6180000000000003,6.8389999999999995,7.208446830000001,-0.15000000000000036,172742.4686048,-0.719760285853335,,0.057,2.5,0.20685232000000006,24.76,21.0,0.26690516273849607,8.227497194163861,-0.153,,4.757,0.11334772000000004,21.14,,0.2491255605381166,14.700896860986548,,0.02,2.6,0.11334772000000004,21.14,20.0,0.2631634938409854,8.227211646136618,-0.18000000000000002,5.837681631656521,0.095221771275284
2017-07-03 20:30:00,7.31,2.173,5.691,6.805210560000001,-0.3100000000000005,176654.7010688,-1.521193259203558,,6.805,2.412,8.8,7.29000454,-0.28500000000000014,172737.5958138,-1.3675059668592509,,8.56,3.408,6.568,6.84457397,-0.41999999999999993,172742.4686048,-2.015328800389333,,0.056499999999999995,2.5,0.20685232000000006,24.76,21.0,0.2669921436588103,8.227721661054995,-0.1535,,4.718999999999999,0.11323125749999996,21.134999999999998,,0.24922085201793723,14.703363228699551,,0.02,2.6,0.11334772000000004,21.14,20.0,0.26323068309070546,8.22743561030235,-0.18000000000000002,4.622992468793063,0.09522849974583907
2017-07-03 21:00:00,7.29,2.285,5.7379999999999995,6.556705680000001,-0.019999999999999574,176654.7010688,-0.09814150059377569,,6.819,2.5340000000000003,8.72,7.101794440000001,0.014000000000000234,172732.7244872,0.06717383730057891,,8.52,3.52,6.5760000000000005,6.51206946,-0.040000000000000924,172742.4686048,-0.19193607622756,,0.055999999999999994,2.5,0.20685232000000006,24.76,21.0,0.2670791245791246,8.227946127946128,-0.154,,4.681,0.11311482999999997,21.13,,0.24931614349775785,14.705829596412556,,0.02,2.6,0.11334772000000004,21.14,20.0,0.2632978723404255,8.227659574468085,-0.18000000000000002,5.89127580745287,0.09523522821639414
2017-07-03 21:30:00,7.18,2.395,5.76,6.34643232,-0.11000000000000032,176654.7010688,-0.5397782532657793,,6.816,2.635,8.56,6.825752960000001,-0.0030000000000001137,172732.7244872,-0.014394393707267212,,8.44,3.6489999999999996,6.586,6.26739633,-0.08000000000000007,172742.4686048,-0.38387215245511147,,0.055999999999999994,2.5,0.20685232000000006,24.76,21.0,0.26716610549943887,8.228170594837263,-0.154,,4.634,0.11311482999999997,21.13,,0.24941143497757848,14.708295964125561,,0.0195,2.5915,0.11334772000000004,21.14,20.0,0.26336506159014555,8.227883538633819,-0.18050000000000002,5.259834990301928,0.09524195668694922
2017-07-03 22:00:00,6.994,2.374,5.667000000000001,6.07243976,-0.18599999999999994,176654.7010688,-0.9127159555221331,,6.607,2.595,8.24,6.32385936,-0.20899999999999963,172732.7244872,-1.0028094282729094,,8.16,3.594,6.425,5.80941842,-0.27999999999999936,172742.4686048,-1.343552533592886,,0.055999999999999994,2.5,0.20685232000000006,24.76,21.0,0.2672530864197531,8.228395061728396,-0.154,,4.587,0.11311482999999997,21.13,,0.2495067264573991,14.710762331838566,,0.019,2.583,0.11334772000000004,21.14,20.0,0.2634322508398656,8.228107502799553,-0.18100000000000002,4.567438494974888,0.0952486851575043
2017-07-03 22:30:00,6.875,2.354,5.568,5.81756296,-0.11899999999999977,176654.7010688,-0.5839419285329767,,6.3629999999999995,2.562,7.97,5.953712830000001,-0.24400000000000066,172732.7244872,-1.1707440215243587,,7.9,3.532,6.256,5.50200859,-0.2599999999999998,172737.5958138,-1.2475493030996656,,0.055999999999999994,2.456,0.20685232000000006,24.76,21.0,0.2673400673400673,8.228619528619529,-0.154,,4.5169999999999995,0.11311482999999997,21.13,,0.24960201793721973,14.713228699551571,,0.0195,2.5415,0.11323125749999996,21.134999999999998,20.0,0.2634994400895857,8.228331466965287,-0.18050000000000002,4.679052801950627,0.0952554136280594
2017-07-03 23:00:00,6.803999999999999,2.343,5.477,5.5881738400000005,-0.07100000000000062,176654.7010688,-0.3484023271079142,,6.146,2.553,7.77,5.73413438,-0.21699999999999964,172732.7244872,-1.041194478158954,,7.71,3.5060000000000002,6.136,5.25733546,-0.1900000000000004,172732.7244872,-0.9116449347935576,,0.055999999999999994,2.412,0.20685232000000006,24.76,21.0,0.2674270482603816,8.228843995510662,-0.154,,4.447,0.11311482999999997,21.13,,0.24969730941704035,14.715695067264575,,0.02,2.5,0.11311482999999997,21.13,20.0,0.26356662933930575,8.228555431131019,-0.18000000000000002,4.821989545724184,0.09526214209861446
