datetime,soilw_0,tsoil_0,soill_0,soilw_10,tsoil_10,soill_10,soilw_40,tsoil_40,soill_40,soilw_100,tsoil_100,soill_100,ulwrf,hpbl,uswrf,uwnd,dlwrf,dswrf,air,vwnd,pres,Wind_Speed,Wind_Dir
4/14/2017 12:00,,,,,,,,,,,,,204.9368936,76.55278821,29.59084069,-0.336962693,169.0856603,42.40172002,-15.73732434,-1.990963488,102716.6821,2.019276967,80.39394506
4/14/2017 15:00,,,,,,,,,,,,,212.7400073,94.77676973,211.172557,-0.088787179,173.1897344,314.7285814,-16.24089369,-2.829572357,102384.0032,2.83096501,88.20274536
4/14/2017 18:00,,,,,,,,,,,,,221.7226602,188.1735391,355.6097242,0.844555636,175.7697174,539.6876005,-12.01213787,-2.463220732,102725.243,2.603983601,108.9251192
4/14/2017 21:00,,,,,,,,,,,,,224.1319563,450.6756191,356.6493983,0.869274244,178.8346051,541.4365752,-9.947512347,-4.183791453,102536.9017,4.273142712,101.7374551
4/15/2017 0:00,,,,,,,,,,,,,201.8237049,580.8110172,223.9100913,0.070414481,265.9277669,175.6365083,-8.956284907,-4.167895538,102873.011,4.168490304,90.96789105
4/15/2017 3:00,,,,,,,,,,,,,195.1367303,564.2132256,32.4768975,-0.646518905,255.522275,23.14887574,-8.966008663,-4.537613689,102722.5086,4.583440267,81.89107891
4/15/2017 6:00,,,,,,,,,,,,,194.068472,532.348185,0,-0.604346462,228.0030074,0,-10.05277893,-3.953630525,102905.5813,3.999553597,81.30911983
4/15/2017 9:00,,,,,,,,,,,,,197.875297,464.5334573,0,-0.11907554,200.7429069,0,-12.21517614,-4.090151135,102943.4954,4.091884076,88.3324334
4/15/2017 12:00,,,,,,,,,,,,,204.3509308,332.2222509,32.70075616,-0.621360402,157.9293859,46.8988541,-15.48531701,-3.670788958,103170.1649,3.723006892,80.39252033
4/15/2017 15:00,,,,,,,,,,,,,205.1908832,327.6833477,218.1966591,-0.178694628,161.8601933,325.0768887,-18.26538292,-3.62924004,103022.4017,3.633636613,87.18117674
4/15/2017 18:00,,,,,,,,,,,,,214.2411861,413.0101844,364.4334054,-0.32715043,166.3796421,551.3205006,-14.25921792,-3.586836724,103266.4251,3.601725293,84.78855043
4/15/2017 21:00,,,,,,,,,,,,,218.502993,561.7572089,366.7454126,0.036569629,168.5975843,553.9167733,-11.28886028,-4.040181943,103233.1907,4.040347444,90.51859748
4/16/2017 0:00,,,,,,,,,,,,,218.8218933,595.8936517,223.8976779,-0.504780991,161.2117219,332.4866105,-10.13121687,-4.4442668,103418.0813,4.472841517,83.52009969
4/16/2017 3:00,,,,,,,,,,,,,210.8072804,649.1760954,35.83972122,-1.457824361,156.8474094,51.42166983,-12.18189834,-4.043161076,103258.1438,4.297953392,70.17244585
4/16/2017 6:00,,,,,,,,,,,,,203.3521767,341.358483,0,-0.903804341,155.6179828,0,-17.85669357,-3.653550246,103478.7532,3.763680603,76.1052894
4/16/2017 9:00,,,,,,,,,,,,,200.4542728,189.1744658,0,-0.658469591,155.3212851,0,-19.9643249,-3.403891565,103332.5813,3.466995816,79.05158578
4/16/2017 12:00,,,,,,,,,,,,,197.5510632,130.3500205,35.43941614,0.048740865,157.635575,50.85690531,-21.08768203,-3.082084055,103500.3782,3.082469432,90.90601457
4/16/2017 15:00,,,,,,,,,,,,,201.5878978,170.6540819,220.902798,0.605080452,170.4826863,328.0425518,-19.61861084,-2.645144085,103550.8609,2.713468184,102.8848016
4/16/2017 18:00,,,,,,,,,,,,,202.7408001,258.7122187,366.0081283,0.775467258,184.36041,526.280096,-14.27734236,-2.491251272,103715.0813,2.609153573,107.2901227
4/16/2017 21:00,,,,,,,,,,,,,203.2513387,482.8084894,362.1998481,0.198530674,183.4512104,525.5613215,-10.83996872,-2.951573968,103712.4461,2.958243283,93.84806946
4/17/2017 0:00,,,,,,,,,,,,,211.0499868,582.2188732,219.2634202,0.074321386,175.1232961,326.9987891,-9.503667409,-3.164358971,103817.9658,3.165231645,91.34546018
4/17/2017 3:00,,,,,,,,,,,,,199.0794429,344.3087313,36.27769095,-0.281939223,174.3280828,53.11573667,-11.66164735,-2.664937327,103818.9563,2.679809822,83.96081103
4/17/2017 6:00,,,,,,,,,,,,,191.3516999,105.4498185,0,-0.256539928,178.9644015,0,-16.03057788,-2.780434247,103904.0423,2.79224414,84.72846486
4/17/2017 9:00,,,,,,,,,,,,,189.6073359,80.55188799,0,0.557912964,175.7224175,0,-16.44859205,-1.731213645,103797.8157,1.818891849,107.8624164
4/17/2017 12:00,,,,,,,,,,,,,188.157232,78.43676555,37.83048583,1.140478857,181.5663471,49.11609004,-17.18593723,-0.995493089,103750.6336,1.513835696,138.8831735
4/17/2017 15:00,,,,,,,,,,,,,198.1188153,78.40872065,221.7435412,0.349249672,187.4928941,310.2966682,-16.02026056,-1.122301391,103795.3367,1.175387488,107.2856521
4/17/2017 18:00,,,,,,,,,,,,,208.2582843,115.8154513,360.7497039,1.072308937,187.0001254,526.9927007,-11.82589762,-0.331668757,103829.5345,1.122430675,162.812986
4/17/2017 21:00,,,,,,,,,,,,,215.9749698,329.0837223,363.5063432,1.524479127,183.4625263,551.4588917,-8.95096334,-0.435499503,103519.7376,1.585464104,164.0568961
4/18/2017 0:00,,,,,,,,,,,,,198.7355251,283.5779124,207.9286904,2.127218201,185.8297537,324.1978037,-7.949526404,-0.212878281,103394.8211,2.137843408,174.2852344
4/18/2017 3:00,,,,,,,,,,,,,201.2170226,121.8057197,37.13123898,1.076359938,171.6837115,56.73783571,-9.725090383,0.330491715,103337.6509,1.125955368,197.0688802
4/18/2017 6:00,,,,,,,,,,,,,189.8284573,77.97935034,0,1.99606883,189.7600658,0,-14.72032605,1.522992531,103097.2117,2.510736351,217.3434867
4/18/2017 9:00,,,,,,,,,,,,,188.7168426,96.83735825,0,2.561979178,196.3893962,0,-15.77436441,0.747469754,102776.5493,2.66879155,196.264859
4/18/2017 12:00,,,,,,,,,,,,,166.8897435,114.7829866,38.97532984,2.823201755,243.8416875,39.61975917,-15.91889875,0.796167922,102873.335,2.933317492,195.7489224
4/18/2017 15:00,,,,,,,,,,,,,196.5655411,251.7926862,227.3096907,3.144503281,174.0094082,327.5342311,-12.08639845,-0.813733066,102281.479,3.248085957,165.4913035
4/18/2017 18:00,,,,,,,,,,,,,223.8178077,380.7097411,372.5777982,3.714754121,178.7158402,566.2098631,-9.783615285,-2.406510483,102174.1343,4.426137242,147.0638258
4/18/2017 21:00,,,,,,,,,,,,,227.3647957,655.9284553,372.044735,3.430704249,186.3865934,561.1058178,-8.446289747,-3.975232191,102197.8157,5.250923977,130.7948447
4/19/2017 0:00,,,,,,,,,,,,,220.1019989,705.8432861,225.4829324,2.674233733,233.9990267,289.4242163,-8.163245731,-4.967356081,102057.8836,5.641467229,118.2963163
4/19/2017 3:00,,,,,,,,,,,,,214.781553,868.0905304,39.35770169,2.525196206,231.4231473,51.55014155,-8.239656894,-4.716921712,102311.9111,5.350323945,118.162296
4/19/2017 6:00,,,,,,,,,,,,,208.2139631,1138.266253,0,2.971390552,242.9380731,0,-10.6827399,-4.374340934,102286.6812,5.288101779,124.1873782
4/19/2017 9:00,,,,,,,,,,,,,208.2449286,730.4787263,0,3.838661289,176.8018405,0,-11.18113203,-3.79564082,102219.532,5.398352501,135.3228671
4/19/2017 12:00,,,,,,,,,,,,,156.2541552,380.9550869,41.35606179,4.284032033,178.0773751,58.24984963,-14.69647464,-3.422478444,102199.4,5.48327358,141.3789261
4/19/2017 15:00,,,,,,,,,,,,,195.955222,446.1367646,211.738605,4.432934095,172.4397624,338.0041596,-14.08706988,-3.189690946,102109.9251,5.461229992,144.2633249
4/19/2017 18:00,,,,,,,,,,,,,202.095928,515.5580069,339.3212426,4.622958197,175.1204616,547.6839761,-12.36761794,-4.039774034,102246.2515,6.139341718,138.8514003
4/19/2017 21:00,,,,,,,,,,,,,216.7973746,681.881837,370.0998482,4.823990079,180.2437412,566.0644468,-10.57866567,-4.863814435,102297.8609,6.850370146,134.7644714
4/20/2017 0:00,,,,,,,,,,,,,219.7784862,825.6139563,235.3363538,4.059658736,177.1303344,349.1281483,-9.282863341,-5.110588277,102419.0164,6.526786467,128.4623052
4/20/2017 3:00,,,,,,,,,,,,,212.5917234,911.1537358,44.04724776,3.824358324,191.1181831,63.03094262,-10.29066469,-4.915885571,102545.4234,6.228294112,127.8814592
4/20/2017 6:00,,,,,,,,,,,,,206.7660562,568.0922342,0,3.056764978,212.4861849,0,-13.83675965,-3.613330978,102669.5555,4.732860963,130.2301764
4/20/2017 9:00,,,,,,,,,,,,,206.0994134,262.4055635,0,2.951757832,226.0640337,0,-14.67556147,-2.712839108,102800.4686,4.009036084,137.4151632
4/20/2017 12:00,,,,,,,,,,,,,208.7642775,211.2709225,46.30619446,2.936259289,171.2146707,66.69044691,-14.7746688,-1.771685026,102692.7977,3.429356564,148.8939889
4/20/2017 15:00,,,,,,,,,,,,,209.6998322,205.0101302,236.9522096,3.628742317,177.4909636,352.3124861,-16.04908584,-1.773708673,102928.9522,4.039036179,153.9508775
4/20/2017 18:00,,,,,,,,,,,,,213.0654424,363.1710616,374.4774091,3.670641977,197.0268946,552.9890098,-11.51165658,-2.017288452,103023.532,4.188444249,151.2079603
4/20/2017 21:00,,,,,,,,,,,,,215.5311968,480.9557443,371.6845068,3.43603628,193.0896602,558.9695806,-8.438576976,-1.498300673,103120.8992,3.74849973,156.4401522
4/21/2017 0:00,,,,,,,,,,,,,192.1536474,512.901706,228.4264595,2.936520895,185.3211805,298.1416019,-7.031555428,-1.51804513,103105.1258,3.305694478,152.6631328
4/21/2017 3:00,,,,,,,,,,,,,209.8226883,265.7876181,47.21849437,1.882413666,174.125396,68.92663246,-8.763103543,-1.749513969,103049.472,2.569879441,137.0956353
4/21/2017 6:00,,,,,,,,,,,,,200.599792,77.36506087,0,0.71245636,170.9526503,0,-12.2683254,-1.526002588,103246.5181,1.684125281,115.026815
4/21/2017 9:00,,,,,,,,,,,,,200.5114456,76.71711914,0,0.948979842,168.5264575,0,-14.24810792,-0.27098144,103262.0415,0.986911182,164.0632932
4/21/2017 12:00,,,,,,,,,,,,,202.3039699,76.39811596,50.45244056,-0.487115672,166.1430647,72.74167555,-15.59356751,-0.015877425,103397.1126,0.487374364,1.866881955
4/21/2017 15:00,,,,,,,,,,,,,213.3801675,78.8735569,244.1645237,0.005282368,173.093373,364.5628608,-14.8615748,0.180444471,103406.4009,0.180521773,268.3231906
4/21/2017 18:00,,,,,,,,,,,,,225.2884321,112.6848883,389.3093452,-0.560283913,178.5653049,587.2136834,-10.59953835,0.989784767,103536.19,1.137361837,299.5127429
4/21/2017 21:00,,,,,,,,,,,,,229.0721772,485.673103,389.6709212,-1.30249928,180.2127998,587.5437878,-7.616694446,1.073211358,103680.0571,1.687686877,320.5127363
4/22/2017 0:00,,,,,,,,,,,,,226.778479,513.8083593,245.3357056,-1.641212134,176.4473006,364.7542444,-7.0682267,1.817479149,103601.9033,2.448838037,312.0825306
4/22/2017 3:00,,,,,,,,,,,,,218.549527,287.4796928,51.72168709,-2.43054965,170.4214389,74.59231169,-8.863529743,2.028783231,103487.8408,3.165996368,320.1481999
4/22/2017 6:00,,,,,,,,,,,,,211.7778621,339.515844,0,-3.078480481,168.4888808,0,-13.94614901,2.087064019,103423.5596,3.719257761,325.8645877
4/22/2017 9:00,,,,,,,,,,,,,210.7914811,398.6267585,0,-2.746391807,165.8202285,0,-15.90540284,2.522651395,103286.7871,3.729133682,317.4315012
4/22/2017 12:00,,,,,,,,,,,,,208.8015436,327.5621187,54.36877532,-3.110801263,166.3394663,78.35443478,-16.65867625,2.190148649,103232.3364,3.804449448,324.8526743
4/22/2017 15:00,,,,,,,,,,,,,216.6127826,403.0002751,250.4088255,-3.249362277,172.2340275,373.7145942,-14.78450308,2.101674977,103004.5205,3.869805281,327.1053672
4/22/2017 18:00,,,,,,,,,,,,,226.0809707,467.7465861,392.6406322,-3.904869784,179.0958315,595.4716614,-10.06513785,1.897951076,102788.8105,4.341684732,334.0780599
4/22/2017 21:00,,,,,,,,,,,,,231.3977807,572.8265921,391.3442168,-3.867842879,184.2583759,594.0062033,-6.925096451,2.006253387,102837.2314,4.357207958,332.584192
4/23/2017 0:00,,,,,,,,,,,,,231.9570795,646.9039481,248.522985,-4.138427023,181.428137,371.1428141,-5.568539683,1.022611561,102438.4746,4.262899556,346.1201652
4/23/2017 3:00,,,,,,,,,,,,,224.636277,659.5584118,54.62437275,-3.901437074,175.6392717,78.81131548,-6.765349106,0.613330523,102420.8018,3.949352552,351.065862
4/23/2017 6:00,,,,,,,,,,,,,215.1634329,427.996617,0,-3.977832785,174.7675301,0,-12.60922668,-0.073220231,102147.2541,3.978506612,1.054528111
4/23/2017 9:00,,,,,,,,,,,,,212.7355751,427.8747526,0,-3.794463481,172.1227153,0,-14.63019598,0.710057603,102059.0361,3.860328342,349.4008306
4/23/2017 12:00,,,,,,,,,,,,,211.8747695,396.6557823,57.89315042,-3.521757156,167.615926,83.51597128,-15.67293963,1.131967284,101963.6221,3.69920578,342.1814958
4/23/2017 15:00,,,,,,,,,,,,,218.9439644,439.6631854,255.1498846,-3.787401683,171.481519,380.9123698,-13.71984596,1.558141854,101909.4736,4.095389792,337.6376719
4/23/2017 18:00,,,,,,,,,,,,,227.4705942,504.1004089,396.9343196,-4.15197193,179.2234486,602.0108237,-9.660724927,1.389165179,101778.5839,4.378201777,341.5008091
4/23/2017 21:00,,,,,,,,,,,,,232.3347567,609.217039,394.6342798,-4.151158895,185.4761565,599.4058214,-7.060923872,1.123711005,101683.3417,4.30056352,344.8531487
4/24/2017 0:00,,,,,,,,,,,,,232.8917136,646.4123181,251.4140333,-4.231746899,184.1409715,375.8111876,-5.616890533,0.940299497,101424.4893,4.334956166,347.4723368
4/24/2017 3:00,,,,,,,,,,,,,223.2573787,515.2470106,57.26444661,-3.148927157,178.7959771,82.73899025,-7.199807381,0.375880202,101393.886,3.171281786,353.1929429
4/24/2017 6:00,,,,,,,,,,,,,212.8497442,154.5866886,0,-2.801782537,184.9747901,0,-12.59847521,-0.860072248,101202.1238,2.930820645,17.06508473
4/24/2017 9:00,,,,,,,,,,,,,211.363605,194.8939516,0,-1.470393047,193.9611986,0,-13.67463801,0.106521043,101045.7705,1.474246399,355.8565073
4/24/2017 12:00,,,,,,,,,,,,,210.2718637,105.3676292,57.79504165,-0.297223349,181.76342,85.25688979,-13.11897594,0.072761205,101140.1978,0.305999856,346.2443411
4/24/2017 15:00,,,,,,,,,,,,,217.6004203,102.8784909,246.8735007,1.102785278,188.9448059,373.1776236,-12.17693003,0.696913102,101227.5953,1.304539475,212.2911343
4/24/2017 18:00,,,,,,,,,,,,,225.0152051,214.874198,385.502749,2.120315436,192.8752231,590.8885348,-8.83029267,0.083047724,100948.7274,2.121941204,182.2429932
4/24/2017 21:00,,,,,,,,,,,,,228.4424252,446.0990766,386.3309647,2.540335647,194.2452025,591.1324047,-6.267199707,-0.567961177,101122.1924,2.603053034,167.3972314
4/25/2017 0:00,,,,,,,,,,,,,225.1550123,682.39347,251.3583451,2.208067084,175.7314316,379.7524383,-5.598306399,-1.025669066,101062.9009,2.434657528,155.0846641
4/25/2017 3:00,,,,,,,,,,,,,217.0060354,205.584451,60.56442486,2.698647001,168.2447491,88.00866286,-8.731729268,-0.989097119,101113.157,2.874197061,159.8713099
4/25/2017 6:00,,,,,,,,,,,,,208.1022612,168.1146699,0,3.354522231,165.3306556,0,-14.37046331,-1.363300881,101150.5728,3.620967921,157.8828373
4/25/2017 9:00,,,,,,,,,,,,,205.0751216,168.3515899,0,3.324783498,162.1654268,0,-16.89213491,-1.412241382,101200.7257,3.612286122,156.9860636
4/25/2017 12:00,,,,,,,,,,,,,201.1511746,165.4165512,63.04061743,3.27853619,165.515145,92.49362651,-18.53125332,-1.468882705,101201.7672,3.592550062,155.8661869
4/25/2017 15:00,,,,,,,,,,,,,211.2678944,168.3100261,259.7527963,3.099018879,170.996346,390.0879479,-16.00025676,-0.92055847,101213.3055,3.232854143,163.4560344
4/25/2017 18:00,,,,,,,,,,,,,220.9941335,304.3815073,400.35775,2.70533411,176.9706991,608.7603878,-11.09872614,-0.938123618,101224.7906,2.863373634,160.8750847
4/25/2017 21:00,,,,,,,,,,,,,224.0542452,529.4335603,397.7869665,2.526630731,179.1634584,604.4173054,-8.314135722,-1.046231352,101289.1196,2.734677841,157.5064528
4/26/2017 0:00,,,,,,,,,,,,,218.8623882,623.6325069,253.9966322,1.997990786,176.0151343,382.8055411,-7.722137562,-1.845017567,101171.2446,2.719569267,137.2794889
4/26/2017 3:00,,,,,,,,,,,,,207.3486309,142.8386363,60.9652404,0.170246467,167.0790914,91.27008445,-9.566726172,-0.758298163,101094.7376,0.777174345,102.6537267
4/26/2017 6:00,,,,,,,,,,,,,198.2577197,76.94555927,0,-0.303160945,165.0623698,0,-13.16948245,-0.56750029,101333.5328,0.643399672,61.88868729
4/26/2017 9:00,,,,,,,,,,,,,195.0108194,76.41801342,0,0.094149218,165.3939619,0,-15.30337066,-0.838545925,101273.6907,0.843814757,96.40615544
4/26/2017 12:00,,,,,,,,,,,,,178.9107906,78.26470843,56.11084169,0.641474682,174.8122528,92.97132977,-16.73046331,-1.130930951,101160.1907,1.300190211,119.5623154
4/26/2017 15:00,,,,,,,,,,,,,201.6585848,75.78571542,250.4966181,1.016597379,171.2428908,389.1513869,-15.61402714,-1.059122146,101213.854,1.468063334,133.8263593
4/26/2017 18:00,,,,,,,,,,,,,215.8072381,257.1457908,399.81339,0.867380918,173.5430349,613.0622771,-11.59672327,-1.59147409,101314.5884,1.812495362,118.5911485
4/26/2017 21:00,,,,,,,,,,,,,221.3532132,852.5391167,406.3049419,0.656782757,173.8027646,614.4444561,-9.372042516,-2.438662108,101541.979,2.525556665,105.073305
4/27/2017 0:00,,,,,,,,,,,,,219.161984,939.2121554,252.3805119,0.462528177,185.8111936,379.6807725,-8.927204171,-2.650626924,101578.847,2.690679357,99.89831603
4/27/2017 3:00,,,,,,,,,,,,,212.0549015,547.4076144,61.17059107,0.392478239,191.9361856,90.67236365,-11.06691143,-2.320183986,101589.3384,2.35314532,99.60116417
4/27/2017 6:00,,,,,,,,,,,,,204.7937137,408.9692825,0,-0.262066683,195.1346896,0,-13.74273415,-1.974852312,101789.2681,1.992164803,82.44090527
4/27/2017 9:00,,,,,,,,,,,,,205.0725703,443.8846357,0,-0.53494581,215.0605024,0,-15.01972578,-2.042153536,101710.7845,2.111056154,75.3210844
4/27/2017 12:00,,,,,,,,,,,,,207.3932071,420.9654079,56.06621004,-1.337019572,227.7951442,86.48978579,-14.54485244,-0.698615163,101867.6907,1.5085372,27.58782296
4/27/2017 15:00,,,,,,,,,,,,,213.197128,560.9371754,244.6205882,-2.783025812,199.6283231,360.3026318,-12.39404656,0.201983484,101861.7532,2.790345857,355.8489262
4/27/2017 18:00,,,,,,,,,,,,,222.1905838,929.6935149,398.8395713,-3.058498201,178.7325115,607.9373505,-10.41106772,1.480102245,102084.8782,3.397810163,334.1762187
4/27/2017 21:00,,,,,,,,,,,,,226.5546342,875.8953564,405.7700881,-3.410597045,176.9399668,619.1592919,-8.910529626,1.959859637,102206.0901,3.933601658,330.1166758
4/28/2017 0:00,,,,,,,,,,,,,223.2606437,801.6120472,269.0295032,-3.762304254,170.8815694,400.4532181,-8.022496653,1.722617442,102137.1316,4.137915436,335.3987402
4/28/2017 3:00,,,,,,,,,,,,,216.1970084,554.8272481,70.77509405,-3.973958405,167.7564967,102.3636028,-9.609296673,1.407691038,101905.7861,4.215915021,340.4943817
4/28/2017 6:00,,,,,,,,,,,,,207.7986213,178.6963467,0,-3.677300963,169.9079699,0,-14.87672253,0.390672031,102063.4268,3.697994999,353.9357123
4/28/2017 9:00,,,,,,,,,,,,,207.0537835,261.646295,0,-3.603318337,182.2609067,0,-16.75037706,0.193151645,101884.5456,3.608491457,356.9316636
4/28/2017 12:00,,,,,,,,,,,,,211.6965252,321.5431129,65.0491444,-3.540979588,212.9378047,98.04668829,-16.4831484,0.833285431,102180.1604,3.637705465,346.7577359
4/28/2017 15:00,,,,,,,,,,,,,218.7015537,335.6568853,244.121197,-3.335286037,260.4562772,332.135549,-11.54907818,0.725983368,102019.623,3.41338319,347.7201165
4/28/2017 18:00,,,,,,,,,,,,,222.9997719,469.4254609,395.9976661,-3.201435909,266.4539242,456.9358822,-7.181451717,0.280637946,102196.8034,3.213712734,354.9902565
4/28/2017 21:00,,,,,,,,,,,,,223.328857,532.5480828,404.0865922,-3.549736971,275.4422438,434.6849414,-4.82259671,-0.384643219,102063.7376,3.570515785,6.184340148
4/29/2017 0:00,,,,,,,,,,,,,221.5548093,731.9802719,257.6981818,-3.763385677,275.4935556,271.0412873,-3.659496789,-0.735087941,102242.3564,3.834504666,11.05221486
4/29/2017 3:00,,,,,,,,,,,,,220.4444628,269.5281963,64.24647367,-3.200851023,271.5943184,69.86681992,-4.161529238,-0.870194015,102055.0283,3.317029529,15.20903522
4/29/2017 6:00,,,,,,,,,,,,,220.435025,177.0076666,0,-2.560650755,267.310562,0,-6.208182542,-1.903425662,102098.8034,3.190605199,36.62477632
4/29/2017 9:00,,,,,,,,,,,,,219.8445442,117.0623138,0,-2.204797415,269.112027,0,-7.855333098,-1.485771154,102090.5657,2.65869283,33.97528266
4/29/2017 12:00,,,,,,,,,,,,,220.1303844,116.8442189,69.66839953,-2.498177859,269.4095875,79.01741692,-8.410444513,-1.305715241,102044.1377,2.818826867,27.5945856
4/29/2017 15:00,,,,,,,,,,,,,218.3794158,174.0275396,263.8622992,-2.419604634,277.7450927,289.5784232,-7.277670825,-1.430858702,101972.6751,2.811021738,30.59839489
4/29/2017 18:00,,,,,,,,,,,,,219.0296566,338.0724977,404.9782111,-2.697294114,282.1548228,443.1356955,-4.958767942,-1.66321296,101973.8486,3.168859872,31.65892878
4/29/2017 21:00,,,,,,,,,,,,,219.6236032,666.8715084,403.57232,-3.065213563,282.180742,441.0833185,-3.193227753,-1.98664293,102054.5222,3.652709175,32.94829944
4/30/2017 0:00,,,,,,,,,,,,,221.2007308,1334.300783,258.1930625,-3.327416008,268.8611818,314.2228868,-2.87666726,-1.992866416,101745.3782,3.878558217,30.91836732
4/30/2017 3:00,,,,,,,,,,,,,218.3571774,296.3094397,66.85945678,-3.119538512,266.6834376,84.13199456,-3.077426525,-1.542092428,101806.4563,3.479880685,26.30473024
4/30/2017 6:00,,,,,,,,,,,,,216.1046368,152.2318463,0,-2.693117086,267.6078506,0,-5.513841338,-1.902128664,101757.3018,3.297115875,35.23327824
4/30/2017 9:00,,,,,,,,,,,,,215.7560807,176.2945653,0.011773977,-2.71171287,268.5625375,0.011773977,-7.126737797,-1.199229456,101811.8313,2.965052779,23.85695875
4/30/2017 12:00,,,,,,,,,,,,,209.7532189,149.5824133,69.71714541,-2.783670068,283.5950365,83.64265802,-7.687533156,-0.700187298,101864.3816,2.870379992,14.11892805
4/30/2017 15:00,,,,,,,,,,,,,215.3211114,207.6910146,260.2995496,-2.637479543,291.2774845,295.2831728,-5.632060876,-1.185843922,101800.0188,2.891802924,24.20928207
4/30/2017 18:00,,,,,,,,,,,,,217.6134941,384.6552774,400.8275395,-3.243083627,295.0221925,441.0932353,-2.998082468,-0.851362893,101863.636,3.352970353,14.70918718
4/30/2017 21:00,,,,,,,,,,,,,219.4993673,830.9810903,397.7932552,-3.668934943,294.8063462,447.0552925,-1.239397029,-0.320091415,101724.7549,3.682871452,4.986070253
5/1/2017 0:00,,,,,,,,,,,,,224.7470254,1414.502232,256.5260622,-4.470150042,277.8353973,322.3435598,-0.630475127,0.434777509,101768.8955,4.491244023,354.4447487
5/1/2017 3:00,,,,,,,,,,,,,222.5841571,502.050748,68.8433872,-3.995025324,275.6657278,87.97745213,-0.926271916,0.084477995,101532.3955,3.995918402,358.7886156
5/1/2017 6:00,,,,,,,,,,,,,220.9804783,371.0029563,0.015985292,-3.867957233,278.064794,0.015985292,-3.019855979,-0.198304752,101589.7376,3.8730373,2.93490476
5/1/2017 9:00,,,,,,,,,,,,,221.2537882,408.7989903,0.074273977,-4.215852243,279.6005164,0.086047953,-4.380802434,-0.382808427,101502.8113,4.233196479,5.188351531
5/1/2017 12:00,,,,,,,,,,,,,223.8172032,363.5968277,71.26678204,-3.799059329,285.1542832,89.8412275,-5.067774486,-0.670175435,101388.083,3.857717836,10.00437005
5/1/2017 15:00,,,,,,,,,,,,,222.7942693,409.6107657,253.3375676,-3.571792689,289.6429589,313.9830539,-3.595195319,-0.300329769,101349.9033,3.584396879,4.806338934
5/1/2017 18:00,,,,,,,,,,,,,224.5908576,476.7077483,384.9674656,-3.669546691,289.541286,477.0863889,-1.45575221,-0.868193885,101328.6394,3.770853158,13.31108726
5/1/2017 21:00,,,,,,,,,,,,,222.2557254,494.9499974,370.6102412,-3.71966664,294.5840733,463.6441584,-0.598612589,-0.823851464,101362.5986,3.809809858,12.48856558
5/2/2017 0:00,,,,,,,,,,,,,222.5751955,495.7152854,238.2584317,-3.768669011,278.8613292,324.5588714,-0.412831435,-0.341648486,101307.5745,3.784123387,5.179986513
5/2/2017 3:00,,,,,,,,,,,,,222.3597318,388.8157481,66.15227643,-3.805366687,275.6193273,93.58814466,-0.445864413,-0.50729446,101266.9189,3.839031557,7.593345014
5/2/2017 6:00,,,,,,,,,,,,,222.7828591,257.3821085,0.070979834,-3.436148011,277.2843677,0.070979834,-2.535025191,-0.966401163,101261.7063,3.569459953,15.70839887
5/2/2017 9:00,,,,,,,,,,,,,217.3028394,299.0393243,0.183812681,-3.08819594,280.9477886,0.241577369,-4.24765363,-1.024311915,101153.2722,3.253639356,18.34996947
5/2/2017 12:00,,,,,,,,,,,,,206.3780823,355.4366534,68.76283756,-3.365955268,288.2162678,93.80981019,-4.780222273,-1.224177953,101116.9798,3.581656953,19.98602639
5/2/2017 15:00,,,,,,,,,,,,,202.2093742,375.7451119,262.0734067,-3.447555811,288.405995,305.2313807,-3.242170553,-1.11089757,101118.9329,3.622117402,17.86037224
5/2/2017 18:00,,,,,,,,,,,,,201.4319635,454.9178352,387.643748,-3.999275992,280.8511878,495.4735356,-1.286891387,-0.866644128,101251.2393,4.092099767,12.22696086
5/2/2017 21:00,,,,,,,,,,,,,209.8692489,560.8183734,385.6982305,-4.021683819,281.9635794,493.2343142,-0.412888417,-0.247451476,101182.5041,4.029289388,3.520931656
5/3/2017 0:00,,,,,,,,,,,,,219.5875392,544.1686494,253.6184933,-4.17369398,286.9806943,324.4099441,-0.191655808,-0.152964074,101223.1689,4.176496073,2.098926044
5/3/2017 3:00,,,,,,,,,,,,,222.2695741,472.8198112,69.72209237,-3.667624705,288.3246578,92.57878033,-0.222599778,-0.549521329,101155.4329,3.708563693,8.521256535
5/3/2017 6:00,,,,,,,,,,,,,229.3191406,269.4229625,0.118018538,-3.35825327,284.2240957,0.204459668,-1.69370497,-1.253034713,101163.9111,3.584405253,20.46159961
5/3/2017 9:00,,,,,,,,,,,,,228.1578335,401.7242237,0.292827388,-2.91595278,284.8495371,0.444088286,-3.269111217,-1.358104568,100809.7393,3.21671084,24.97374257
5/3/2017 12:00,,,,,,,,,,,,,228.6323032,402.0475074,71.65657399,-3.316465999,281.9172354,104.9566267,-4.016564975,-1.1743902,100938.1316,3.518257959,19.49950867
5/3/2017 15:00,,,,,,,,,,,,,230.3253685,406.9012988,244.7369783,-3.099384117,277.4740566,357.116613,-3.07398178,-1.903930822,100603.8704,3.637462643,31.56212639
5/3/2017 18:00,,,,,,,,,,,,,230.8326558,457.3682993,371.6632646,-3.397150244,288.6405833,521.8678563,-1.286307178,-1.85247426,100689.5423,3.869404433,28.60374184
